Parse %,Name,Amount,Ilvl,Ilvl %,Active,DPS,
29,Blardy,3322938646$8.61%3.32b,637,85,98.65%,"1,480,056.6",
33,Blardy,836365755$7.21%836.37m,652,62,99.48%,"1,779,463.7",
