Parse %,Name,Amount,Ilvl,Ilvl %,Active,DPS,
34,Chuckleduck,267746709$5.83%267.75m,637,54,90,999066,
51,Chuckleduck,238280871$5.65%238.28m,637,49,90,1151935,
