Parse %,Name,Amount,Ilvl,Ilvl %,Active,DPS,
57,Illing,315291840$6.86%315.29m,645,77,90,1427855,
64,Illing,384952601$9.12%384.95m,645,57,90,1415579,
82,Illing,2633607020$7.62%2.63b,655,51,96.15%,"1,825,868.4",
75,Illing,574202847$10.34%574.20m,660,36,90,1897569,
68,Illing,3323239598$9.12%3.32b,660,34,92.01%,"1,629,967.5",
89,Illing,813894654$2.11%813.89m,665,89,15.97%,"362,513.5",
74,Illing,974592077$8.41%974.59m,667,46,99.66%,"2,073,556.0",
