Parse %,Name,Amount,Ilvl,Ilvl %,Active,DPS,
22,Snognazzy,969856432$3.64%969.86m,-,28,92.36%,"516,093.0",
15,Snognazzy,955286317$3.07%955.29m,-,18,87.49%,"428,574.4",
