Parse %,Name,Amount,Overheal,Ilvl,Ilvl %,Active,HPS,
70,Shadiaw,353525089$4.25%353.53m,70.17%,598,81,96.66%,"188,122.5",
46,Shadiaw,386540948$3.46%386.54m,65.26%,-,58,90.44%,"173,415.6",
29,Shadiaw,332296233$2.98%332.30m,59.01%,-,39,91.81%,"187,236.1",
36,Shadiaw,373363027$2.61%373.36m,64.38%,-,42,76.58%,"172,006.1",
51,Shadiaw,341034561$2.39%341.03m,70.44%,615,61,75.34%,"162,569.0",
