Parse %,Name,Amount,Overheal,Ilvl,Ilvl %,Active,HPS,
22,Umbramist,168944141$11.31%168.94m,0,627,35,90,750586,
54,Umbramist,541900767$14.94%541.90m,0,642,53,90,1096072,
36,Umbramist,1865132668$14.92%1.87b,34.70%,647,38,98.54%,"1,293,088.4",
