Parse %,Name,Amount,Overheal,Ilvl,Ilvl %,Active,HPS,
43,Luciá,59382419$0.71%59.38m,42.63%,-,53,74.74%,"31,599.4",
27,Luciá,84182462$0.75%84.18m,26.56%,-,39,72.50%,"37,767.2",
41,Luciá,121063589$0.85%121.06m,26.61%,-,58,89.12%,"55,773.3",
48,Luciá,161370215$1.13%161.37m,25.04%,-,51,94.46%,"76,924.1",
