Parse %,Name,Amount,Overheal,Ilvl,Ilvl %,Active,HPS,
38,Quarm,26155822$1.75%26.16m,0,625,50,90,95380,
35,Quarm,16151216$1.26%16.15m,0,636,35,90,95263,
23,Quarm,112879324$0.90%112.88m,7.86%,644,27,55.04%,"78,258.7",
