Parse %,Name,Amount,Overheal,Ilvl,Ilvl %,Active,HPS,
29,Biglick,8835980$0.59%8.84m,0,633,40,90,89599,
49,Biglick,70233504$1.94%70.23m,0,639,52,90,118463,
