Parse %,Name,Amount,Overheal,Ilvl,Ilvl %,Active,HPS,
37,Rawbdog,92673612$6.21%92.67m,0,604,40,90,322249,
65,Rawbdog,29311684$0.81%29.31m,0,623,69,90,56186,
