Parse %,Name,Amount,Overheal,Ilvl,Ilvl %,Active,HPS,
55,Kusri,18530183$1.24%18.53m,0,624,63,90,81633,
34,Kusri,25326823$0.70%25.33m,0,635,39,90,67016,
