Parse %,Name,Amount,Ilvl,Ilvl %,Active,DPS,
37,Chuckleduck,1011412651$3.80%1.01b,-,45,95.35%,"538,206.5",
34,Chuckleduck,1093249379$3.52%1.09b,607,36,76.60%,"490,469.4",
38,Chuckleduck,1645503015$3.99%1.65b,613,67,98.56%,"784,400.6",
31,Chuckleduck,1511445858$4.00%1.51b,611,29,98.49%,"696,314.1",
