Parse %,Name,Amount,Ilvl,Ilvl %,Active,DPS,
56,Luciá,1199711071$4.50%1.20b,-,80,87.14%,"638,406.3",
52,Luciá,1586590648$5.11%1.59b,-,71,83.45%,"711,799.3",
49,Luciá,2044923472$4.96%2.04b,-,77,98.58%,"974,801.7",
53,Luciá,1943541945$5.15%1.94b,-,70,99.47%,"895,378.2",
